Date,Open,High,Low,Close,Volume
2017-06-01,998.59,998.99,991.37,49.7975,2384298
2017-06-02,998.99,1008.48,995.67,50.3365,3714954
2017-06-05,1007.23,1013.21,1003.51,50.567,2676857
2017-06-06,1012.0,1016.5,1001.25,50.15,3298378
2017-06-07,1005.95,1010.25,1002.0,50.5035,2779551
2017-06-08,1012.06,1013.61,1006.11,50.5135,2724408
2017-06-09,1012.5,1012.99,927.0,48.9155,7647692
2017-06-12,967.0,975.95,945.0,48.2455,9393802
2017-06-13,977.99,984.5,966.1,49.0395,4533933
2017-06-14,988.59,990.34,966.71,48.8235,3943670
2017-06-15,958.7,965.73,950.86,48.2085,5202147
2017-06-16,996.0,999.75,982.0,49.3855,11314754
2017-06-19,1017.0,1017.0,989.9,49.7585,4967600
2017-06-20,998.0,1004.88,992.02,49.6295,4040990
2017-06-21,998.7,1002.72,992.6518,50.1115,2892563
2017-06-22,1002.23,1006.96,997.2,50.065,2221035
2017-06-23,1002.54,1004.62,998.02,50.187,2645973
2017-06-26,1008.5,1009.8,992.0,49.699,3347195
2017-06-27,990.69,998.8,976.0,48.839,3735360
2017-06-28,978.55,990.68,969.21,49.5165,3708638
2017-06-29,979.0,987.56,965.25,48.7965,4246765
2017-06-30,980.12,983.47,967.61,48.4,3309138
2017-07-03,972.79,974.49,951.0001,47.683,2908267
2017-07-05,961.53,975.0,955.25,48.57,3587645
2017-07-06,964.66,974.4,959.02,48.257,3229378
2017-07-07,969.55,980.11,969.14,48.938,2582645
2017-07-10,985.0,999.4392,983.5,49.8235,3462884
2017-07-11,993.0,995.99,983.72,49.7065,2947479
2017-07-12,1000.65,1008.55,998.1,50.3255,3491988
2017-07-13,1004.62,1006.88,995.9,50.0315,2864533
2017-07-14,1002.4,1004.45,996.89,50.0905,2066362
2017-07-17,1004.69,1014.75,1003.81,50.502,3636801
2017-07-18,1006.0,1026.03,1004.0,51.2225,3957892
2017-07-19,1025.0,1031.59,1022.5,51.3435,2936902
2017-07-20,1031.59,1034.97,1022.52,51.435,2964341
2017-07-21,1021.28,1026.1,1011.0,51.2835,2677517
2017-07-24,1028.34,1043.01,1027.43,51.9475,3212499
2017-07-25,1038.05,1043.33,1032.48,51.9935,2432328
2017-07-26,1043.2,1053.2,1043.2,52.64,2828980
2017-07-27,1069.55,1083.31,1040.18,52.3,9905158
2017-07-28,1012.14,1032.85,1001.0,51.002,7624498
2017-07-31,1019.05,1019.05,987.02,49.389,7246638
2017-08-01,996.11,1006.4,991.58,49.8095,4421395
2017-08-02,1001.77,1003.21,981.73,49.7945,4017780
2017-08-03,999.47,999.5,984.59,49.346,3203134
2017-08-04,989.68,991.672,982.0,49.379,2704026
2017-08-07,990.65,995.0,987.14,49.6135,2676607
2017-08-08,994.35,996.28,985.79,49.492,2847527
2017-08-09,982.6,988.0,975.27,49.1005,3434077
2017-08-10,976.295,979.86,954.68,47.846,5560388
2017-08-11,960.0,970.39,951.38,48.3995,3431423
2017-08-14,978.41,985.5,976.19,49.165,3008007
2017-08-15,988.9,991.74,982.0,49.137,2513139
2017-08-16,981.65,986.4605,973.22,48.909,3096051
2017-08-17,977.84,977.84,960.32,48.0285,3396045
2017-08-18,961.4,965.43,954.65,47.9235,3248677
2017-08-21,957.57,961.2,945.46,47.6645,3008450
2017-08-22,955.52,967.93,955.495,48.345,2718261
2017-08-23,959.38,962.0,954.2,47.9,2590245
2017-08-24,957.42,959.0,941.14,47.6225,5086748
2017-08-25,956.0,957.621,944.1,47.263,3292776
2017-08-28,946.54,953.0,942.25,47.301,2529087
2017-08-29,940.0,956.0,936.33,47.703,2853972
2017-08-30,958.44,969.41,956.9062,48.3795,2860718
2017-08-31,974.7,981.0,972.76,49.03,3280945
2017-09-01,984.2,984.5,976.875,48.9125,2423132
2017-09-05,975.4,976.7699,960.37,48.2635,2875228
2017-09-06,968.32,971.84,960.6,48.39,2106605
2017-09-07,974.0,980.59,972.55,48.9735,2536000
2017-09-08,979.1,979.88,963.47,48.295,2578269
2017-09-11,974.46,981.94,974.22,48.898,2134582
2017-09-12,983.27,984.6718,975.517,49.129,2444699
2017-09-13,983.97,1000.0,979.42,49.98,3314978
2017-09-14,996.8,998.56,987.74,49.6105,3788472
2017-09-15,993.01,996.25,984.03,49.3395,3697742
2017-09-18,990.4,992.7922,968.17,48.7095,3376772
2017-09-19,977.25,978.24,967.46,48.493,2614059
2017-09-20,971.79,974.81,962.1626,48.6605,2727355
2017-09-21,971.31,971.7,962.02,48.2325,2252940
2017-09-22,961.01,965.61,954.42,47.755,2602418
2017-09-25,949.31,949.42,932.89,46.9895,5065542
2017-09-26,945.49,948.63,931.75,46.93,3464183
2017-09-27,948.0,955.3,943.3,47.5435,3111263
2017-09-28,951.86,959.7,950.101,47.82,2512567
2017-09-29,960.11,964.83,958.375,48.0675,2411643
2017-10-02,964.0,967.305,952.1201,47.9595,2415846
2017-10-03,958.0,963.69,950.37,47.855,2643484
2017-10-04,954.21,967.79,954.05,48.2725,2460721
2017-10-05,970.0,981.51,969.64,49.0425,3119487
2017-10-06,975.64,995.75,975.64,49.479,3719840
2017-10-09,993.24,998.5,987.5,49.5495,2927994
2017-10-10,996.67,997.95,980.099,49.36,3062820
2017-10-11,991.27,995.5,986.695,49.75,2310872
2017-10-12,996.81,1008.44,992.4,50.0465,4056172
2017-10-13,1007.0,1007.77,1001.03,50.147,2399403
2017-10-16,1008.44,1009.57,1001.04,50.317,1991556
2017-10-17,1005.59,1011.47,1004.38,50.4565,2307075
2017-10-18,1009.27,1022.31,996.55,49.85,2477357
2017-10-19,990.0,991.05,980.24,49.3305,3040066
2017-10-20,993.53,994.62,982.0,49.1455,2294145
2017-10-23,986.73,986.775,962.5,48.315,3465469
2017-10-24,969.0,979.85,965.0,48.795,2666782
2017-10-25,978.0,984.44,966.24,48.6455,2969295
2017-10-26,980.33,982.9,968.55,48.6215,3670282
2017-10-27,1058.14,1105.58,1050.55,55.0475,16360527
2017-10-30,1095.01,1122.79,1093.56,55.5425,6516639
2017-10-31,1109.0,1110.54,1101.12,55.264,3428461
2017-11-01,1105.4,1108.97,1096.74,55.184,3723680
2017-11-02,1097.81,1101.94,1086.87,54.711,3658748
2017-11-03,1091.15,1112.68,1088.52,55.58,3685172
2017-11-06,1109.15,1125.41,1108.77,56.033,3313857
2017-11-07,1124.74,1130.6,1117.5,56.1585,2623474
2017-11-08,1122.82,1135.54,1119.11,56.644,2534748
2017-11-09,1125.96,1129.62,1115.77,56.4565,3661411
2017-11-10,1126.1,1131.75,1124.06,56.2675,2162985
2017-11-13,1123.0,1139.9,1122.34,56.4585,2897563
2017-11-14,1130.11,1138.0,1123.89,56.842,3042295
2017-11-15,1127.01,1131.75,1121.63,56.3345,3897230
2017-11-16,1130.16,1138.16,1130.05,56.8645,2190456
2017-11-17,1138.28,1138.8,1125.81,56.494,2333554
2017-11-20,1129.77,1133.42,1122.55,56.3155,2134381
2017-11-21,1132.86,1140.0,1128.2,56.9745,2449503
2017-11-22,1141.0,1160.27,1141.0,57.808,3516336
2017-11-24,1160.7,1186.84,1160.7,59.3,3526582
2017-11-27,1202.66,1213.41,1191.15,59.7915,6701343
2017-11-28,1204.88,1205.34,1188.52,59.68,4463476
2017-11-29,1194.8,1194.8,1145.19,58.0635,9239087
2017-11-30,1167.1,1178.57,1160.0,58.8375,4470183
2017-12-01,1172.05,1179.65,1152.0,58.1175,4070722
2017-12-04,1173.85,1175.2,1128.0,56.6975,5872358
2017-12-05,1128.26,1159.27,1124.74,57.0785,4033184
2017-12-06,1137.99,1155.89,1136.08,57.6175,2756730
2017-12-07,1156.59,1163.19,1151.0,57.9895,2408323
2017-12-08,1170.4,1172.79,1157.1,58.1,2957785
2017-12-11,1164.6,1169.9,1157.0,58.446,2257922
2017-12-12,1166.51,1173.6,1161.61,58.254,2197697
2017-12-13,1170.0,1170.87,1160.27,58.2065,2555053
2017-12-14,1163.71,1177.93,1162.45,58.713,3069993
2017-12-15,1179.03,1182.75,1169.33,58.957,4539895
2017-12-18,1187.37,1194.78,1180.91,59.529,2767271
2017-12-19,1189.15,1192.97,1179.14,59.369,2555235
2017-12-20,1190.5,1191.0,1176.0,58.881,2318916
2017-12-21,1175.9,1179.17,1167.64,58.738,2042448
2017-12-22,1172.08,1174.62,1167.83,58.418,1553997
2017-12-26,1168.36,1178.32,1160.55,58.838,1964871
